,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
23843,Adrian Schilling,,,,,
23844,Bellamy Brothers & Friends,,,,,
23845,Sammy Kershaw,,,,,
23846,Valentina Pfister-Modestova,,,,,
23847,Nathanael Gubler,,,,,
23848,Al Bano,,,,,
23849,Jonas Kocher,,,,,
23850,Steezo,,,,,
23851,Bad Gal Spice,,,,,
23852,The Deadnotes,,,,,
23853,Damien Guillon,,,,,
23854,Peter Kooij,,,,,
23855,Guilty Simpson & Phat Kat,,,,,
23856,Jeremy Most,,,,,
23857,Brian Cockerham,,,,,
23858,Ross Pederson,,,,,
23859,David Cook,,,,,
23860,Akrobatik & Termanology,,,,,
23861,support: The Bowmans,,,,,
23862,Miklos Perenyi,,,,,
23863,Ensemble Sortisatio,,,,,
23864,Lukas Graham,,,,,
23865,Oy Division,,,,,
23866,Svend Capol,,,,,
23867,Billy Martin's Wicked Knee,,,,,
23868,Steven Bernstein,,,,,
23869,Marcus Rojas,,,,,
23870,Ill Niño,,,,,
23871,Eilana Lappalainen,,,,,
23872,Nicola Pisaniello,,,,,
23873,Heike Landbeck,,,,,
23874,Ursula Fortin,,,,,
23875,Tobias Krebs,,,,,
23876,Theresia Bothe,,,,,
23877,Nicolas Mulroy,,,,,
23878,Andrew Tortise,,,,,
23879,Beate von Hahn,,,,,
23880,Alessandra Warnke,,,,,
23881,Stefanie Schumacher,,,,,
23882,T.E.E.D,,,,,
23883,Stay,,,,,
23884,ME,,,,,
23885,Le Corps Mince de Françoise,,,,,
23886,Tom Borcherding,,,,,
23887,Dani Frey,,,,,
23888,Tanja Stephani,,,,,
23889,Hannes Mäder,,,,,
23890,Secret Army,,,,,
23891,Prollsport,,,,,
23892,Pasión de Buena Vista,,,,,
23893,Olivier Franc,,,,,
23894,Antiche Ferrovie Calabro-Lucane,,,,,
23895,King Lizard,,,,,
23896,Kingsdown,,,,,
23897,Dust In Eyes,,,,,
23898,Jonas Prina,,,,,
23899,Juan Cardenas,,,,,
23900,John Flury,,,,,
23901,Pezzo,,,,,
23902,Plamen Blagoev,,,,,
23903,Totally Enormous Extinct Dinosaurs,,,,,
23904,Kellerkommando,,,,,
23905,Ball'n Chain,,,,,
23906,Scratch Bandits,,,,,
23907,Veitengruber,,,,,
23908,Hiromi Bando,,,,,
23909,Children Of Bodom,,,,,
23910,Beardfish,,,,,
23911,Special Providence,,,,,
23912,Caterina Nüesch-Corvini,,,,,
23913,Ingo Balzer,,,,,
23914,Simone Guthauser,,,,,
23915,Claudia Schwab,,,,,
23916,Marie-Theres Härtel,,,,,
23917,Dee Linde,,,,,
23918,Dødheimsgard,,,,,
23919,Troll,,,,,
23920,Peter K. Frey,,,,,
23921,Nuza Kasradze,,,,,
23922,Meret Eve Haug,,,,,
23923,We Butter The Bread With Butter,,,,,
23924,All Spent,,,,,
23925,Le Yikes Country Club,,,,,
23926,Johannes Otter,,,,,
23927,Ensemble ¾ und Uncle Paul,,,,,
23928,Kalpana Rao,,,,,
23929,Jochen Aldinger,,,,,
23930,Konni Behrendt,,,,,
23931,Matthias Macht,,,,,
23932,Marc Hagen Möller,,,,,
23933,The Black Explosion,,,,,
23934,Fashion Roadkill,,,,,
23935,Vera Kappeler spielt Paul Burkhart,,,,,
23936,Samuel Joss,,,,,
23937,Marcel Ryter,,,,,
23938,Daniel Rubin,,,,,
23939,Klaus Tuscher,,,,,
23940,Daniel Zwahlen,,,,,
23941,Marc Ducret,,,,,
23942,Peter Bruun,,,,,
23943,Ken Hensley & Live Fire,,,,,
23944,Kracoon,,,,,
23945,Clinic,,,,,
23946,Stefan Dohr,,,,,
23947,Nicola Cittadin und Yoshiko Masaki,,,,,
23948,5 In Love,,,,,
23949,Rzvan Suma,,,,,
23950,Podiumsgespräch mit Denise Graf,,,,,
23951,Liska Bernet,,,,,
23952,Moderation: Stella Jegher,,,,,
23953,conductor: Murray Perahia,,,,,
23954,Lauren Kinsella,,,,,
23955,Sascha Henkel,,,,,
23956,Stefan Keller,,,,,
23957,Eva María Gomez,,,,,
23958,Gruz & Bonez MC,,,,,
23959,Glenn Hughes,,,,,
23960,Randall Bramblett Band,,,,,
23961,Alpine Spacelab,,,,,
23962,Philipp Greter,,,,,
23963,Warpath,,,,,
23964,Chezz One & Damian,,,,,
23965,Django,,,,,
23966,Beppo S. & Peter B,,,,,
23967,Jessiquoi,,,,,
23968,Voodoo Jürgens,,,,,
23969,Chicos de Nazca,,,,,
23970,DJs KCL,,,,,
23971,Kleintierschaukel,,,,,
23972,Conductor: Christian Zacharias,,,,,
23973,Adam Naas,,,,,
23974,Philip Schaufelberger,,,,,
23975,Dan Kinzelman,,,,,
23976,Gabriel Sullivan & Brian Lopez,,,,,
23977,Sara Silva,,,,,
23978,Mísia,,,,,
23979,Avishai Cohen with Strings,,,,,
23980,Adam Cashin,,,,,
23981,David Cashin,,,,,
23982,Macht,,,,,
23983,Gunning For Tamar,,,,,
23984,Golnar Shahyar,,,,,
23985,Mona Matbou Riahi,,,,,
23986,Jelena Popran,,,,,
23987,Beat Culture,,,,,
23988,Esben and The Witch,,,,,
23989,Pablopolar,,,,,
23990,Faz,,,,,
23991,Major Lazer,,,,,
23992,Diplo,,,,,
23993,Flosstradamus,,,,,
23994,Dillon Francis,,,,,
23995,Felix Cartal,,,,,
23996,DJs Burak Yeter,,,,,
23997,Karl Leister,,,,,
23998,Olga Gollej,,,,,
23999,Trio ECCO,,,,,
24000,Lana del Rey,,,,,
24001,Hosted by Casa Verde Colectivo,,,,,
24002,Ernest Ranglin and Friends,,,,,
24003,A Bu,,,,,
24004,Jay Beckenstein,,,,,
24005,Tom Schuman,,,,,
24006,Scott Ambush,,,,,
24007,Julio Fernandez,,,,,
24008,Lionel Cordew,,,,,
24009,Deadmau5,,,,,
24010,The Australian Pink Floyd Show,,,,,
24011,Tiger Bell,,,,,
24012,Patricia Zanella,,,,,
24013,Balint Csontos,,,,,
24014,Wladislav Fortuna,,,,,
24015,Yuliana Avdeeva,,,,,
24016,Ursula Lörtscher,,,,,
24017,Sylvie Haug,,,,,
24018,conductor: Mikhail Pletnev,,,,,
24019,Chimaira,,,,,
24020,Radian Meets Howe Gelb,,,,,
24021,Thomas Hoffmann,,,,,
24022,Tanya Stephens,,,,,
24023,Iron Savior,,,,,
24024,Daniel Gauthier,,,,,
24025,Eva Barthas,,,,,
24026,Koryun Asatryan,,,,,
24027,Sebastian Pottmeier,,,,,
24028,Jang Eun Bae,,,,,
24029,Fiona-Aileen Kraege,,,,,
24030,Gabi Caretta,,,,,
24031,Edo Caretta,,,,,
24032,Latvian Blues Band,,,,,
24033,Janis Bux Bukovskis,,,,,
24034,Rolands Rolx Saulietis,,,,,
24035,Marcis Kalnins,,,,,
24036,Artis Locmelis,,,,,
24037,Viesturs Grapmanis,,,,,
24038,Jonatans Racenajs,,,,,
24039,Christoph & Lollo,,,,,
24040,Philip Bartels,,,,,
24041,Yokko,,,,,
24042,Farruko,,,,,
24043,Those Foreign Kids,,,,,
24044,King Ayisoba,,,,,
24045,Klasse Christian Lampert,,,,,
24046,Kilian Jenny,,,,,
24047,Tobias Huber,,,,,
24048,Scotty Barnhart,,,,,
24049,Mike Williams,,,,,
24050,Freddie Hendrix,,,,,
24051,Bruce Harris,,,,,
24052,Clarence Banks,,,,,
24053,Dave Keim,,,,,
24054,Alvin Walker,,,,,
24055,Mark Williams,,,,,
24056,Doug Lawrence,,,,,
24057,Marshall McDonald,,,,,
24058,Doug Miller,,,,,
24059,John Williams,,,,,
24060,Bobby Floyd,,,,,
24061,Will Matthews,,,,,
24062,Marcus McLaurine,,,,,
24063,Steve Johns,,,,,
24064,Brianna Thomas,,,,,
24065,Nuka,,,,,
24066,keys) Jerry Rojas,,,,,
24067,voc) Beat Gisler,,,,,
24068,Hammercult,,,,,
24069,Jonas Knecht,,,,,
24070,Johanna Bischoff,,,,,
24071,Shinya Blattmann,,,,,
24072,Gevorg Ohanjanyan,,,,,
24073,Cadaver Mutilator,,,,,
24074,Devour The Fetus,,,,,
24075,Balthasar Dietsche,,,,,
24076,Josh Berman,,,,,
24077,Fred Lonberg-Holm,,,,,
24078,Nina Thöni,,,,,
24079,Joel Kaiser,,,,,
24080,Beat Affolter,,,,,
24081,Schmidi,,,,,
24082,Anselmo Torres,,,,,
24083,Serge Rüfenacht,,,,,
24084,Dani Meyer,,,,,
24085,Beni Häberlin,,,,,
24086,Mark Selby,,,,,
24087,John Jorgenson Electric Band,,,,,
24088,John Jorgenson,,,,,
24089,Alan Thomson,,,,,
24090,Franz Bazzani,,,,,
24091,Cesare Valbusa,,,,,
24092,Roland Schaeffer Trio,,,,,
24093,Roland Schaeffer,,,,,
24094,Rainer Granzin,,,,,
24095,Markus Faller,,,,,
24096,Jacques Palminger & The Kings Of Dub Rock,,,,,
24097,Moritz Von Tobel,,,,,
24098,Playmob.il,,,,,
24099,Miriam Schweizer,,,,,
24100,Dani Däppen,,,,,
24101,Roli Turnherr,,,,,
24102,Remy Roos,,,,,
24103,Beverley Worboys,,,,,
24104,Luke Le Loup,,,,,
24105,A. Tom Collins,,,,,
24106,Stereo Luchs & The Scrucialists,,,,,
24107,Bombay Show Pig,,,,,
24108,Daily Bread,,,,,
24109,Dracula Lewis,,,,,
24110,Daniela Koch,,,,,
24111,Clément Dami,,,,,
24112,You & I,,,,,
24113,Staff Benda Bilili,,,,,
24114,Sarah E. Reid,,,,,
24115,Rage & Lingua Mortis Orchestra,,,,,
24116,Matt Savnik,,,,,
24117,Rade Mijatovi,,,,,
24118,Emanuel Daniel Andriescu,,,,,
24119,Christoph Siegrist,,,,,
24120,Sándor Török,,,,,
24121,Caravage,,,,,
24122,To Kill a King,,,,,
24123,Peer Seemann,,,,,
24124,Christina Grimm,,,,,
24125,Simon Péguiron,,,,,
24126,Benjamin Rigehtti,,,,,
24127,Biopic: Ray,,,,,
24128,Anatol Toth,,,,,
24129,works by René Camacaro,,,,,
24130,Klaidi Sahatci,,,,,
24131,Sophia Rahman,,,,,
24132,Bota Tynybekova,,,,,
24133,Bulat Tynybekova,,,,,
24134,Denis Naegely,,,,,
24135,Christian Steiner,,,,,
24136,Res Erhardt,,,,,
24137,Urs Hausheer,,,,,
24138,We-Are-Z,,,,,
24139,Philipp Bowee,,,,,
24140,Beat Keller,,,,,
24141,Barbara Mayr,,,,,
24142,Dusan Prusák,,,,,
24143,No Joy,,,,,
24144,Clemens Schepperle,,,,,
24145,Christoph Schepperle,,,,,
24146,Tomas Hohler,,,,,
24147,Film: Industrial Soundtrack for the Urban Decay,,,,,
24148,anschl. : Driftmachine,,,,,
24149,I Speak Machine,,,,,
24150,Enjoy It,,,,,
24151,Stachie Collins,,,,,
24152,Johnny Montreuil,,,,,
24153,Kosh,,,,,
24154,Géronimo Milko De Napoli,,,,,
24155,Jacques Navaux,,,,,
24156,Rön Drougard,,,,,
24157,Kik Liard,,,,,
24158,g) & Graham Flett,,,,,
24159,FA/KE,,,,,
24160,Noesberger,,,,,
24161,André Lemblé,,,,,
24162,Heiner Ryter,,,,,
24163,José Espasandi,,,,,
24164,Markus Weber,,,,,
24165,Lulu und die Einhornfarm,,,,,
24166,Funda Asena Aktop,,,,,
24167,Alexandra Soumm,,,,,
24168,Max Cavalera,,,,,
24169,Marc Rizzo,,,,,
24170,Tony Campos,,,,,
24171,Zyon Cavalera,,,,,
24172,Kismara Pessatti,,,,,
24173,Rik Fisk,,,,,
24174,Marco Ineichen,,,,,
24175,support: Upon A Burning Body,,,,,
24176,Baloni,,,,,
24177,Aline Frazão,,,,,
24178,Aline Frazao,,,,,
24179,Marcos Alves,,,,,
24180,Francesco Valente,,,,,
24181,Marco Pombinhoi,,,,,
24182,Lorelle Meets The Obsolete,,,,,
24183,Hellamor,,,,,
24184,Grails,,,,,
24185,Lilacs & Champagne,,,,,
24186,The World is a Beautiful Place & I am No Longer Afraid to Die,,,,,
24187,Mewithoutyou,,,,,
24188,Violette Knausz,,,,,
24189,Daniel Mauerhofer,,,,,
24190,Elderbrook,,,,,
24191,Peter Zielmann,,,,,
24192,Angel Ontalve,,,,,
24193,Vasco Trilla,,,,,
24194,Leo Rondón,,,,,
24195,Manuel Rangel,,,,,
24196,Paul Lligadas,,,,,
24197,Andreas Kleiner,,,,,
24198,Violeta Manojan,,,,,
24199,Igor Bogoev,,,,,
24200,Or Santos,,,,,
24201,Mr. Carmack,,,,,
24202,Ute Lemper,,,,,
24203,Gina Maria McGuinness,,,,,
24204,Daniel Bron,,,,,
24205,Benjamin Kammerer,,,,,
24206,Helix,,,,,
24207,Waltraud Danner,,,,,
24208,Hofmann-Rofalski,,,,,
24209,Alex Hofmann,,,,,
24210,Roman Rofalski,,,,,
24211,Gustaf Ljunggren,,,,,
24212,Xavier Desandre Navarre,,,,,
24213,Jean Paul Brodbeck,,,,,
24214,Milan Nicolic,,,,,
24215,The Fretless,,,,,
24216,Amagong,,,,,
24217,Einar Stray Orchestra,,,,,
24218,Constant Deviants,,,,,
24219,Rome,,,,,
24220,One Speaker Supreme,,,,,
24221,Angela Hänni,,,,,
24222,Francesco Michiché,,,,,
24223,Guy Waechter,,,,,
24224,Hans-Ruedi Nicklaus,,,,,
24225,Tinu Oppliger,,,,,
24226,Say Yes Dog,,,,,
24227,Luka Bloom,,,,,
24228,The Fate,,,,,
24229,Death By Chocolate,,,,,
24230,Marcelo Attie & Band,,,,,
24231,Jake Calypso & His Red Hot,,,,,
24232,Ursina Lardi,,,,,
24233,Yulia Levin,,,,,
24234,Slapshot,,,,,
24235,Ivan Ave & MNDSGN,,,,,
24236,Autobahn,,,,,
24237,Special Guest: Kugler & Waloschik,,,,,
24238,Delphine Deau,,,,,
24239,Lada Obradovic,,,,,
24240,Théo Wyser,,,,,
24241,Jool Marty,,,,,
24242,Robin Schneider,,,,,
24243,King Louis,,,,,
24244,Ian Fisher & Band,,,,,
24245,The Blind Shake,,,,,
24246,Helene Schulthess,,,,,
24247,Ruth Pfister,,,,,
24248,Yiwen Luo,,,,,
24249,Le avventure straordinarissime di Saturnino Farandola,,,,,
24250,Christian Kofmel,,,,,
24251,The Ukulele Orchestra,,,,,
24252,Nicolas Hodges,,,,,
24253,Living Colour,,,,,
24254,Anomalys,,,,,
24255,Walter Keiser,,,,,
24256,All Faces Down,,,,,
24257,Darkhaus,,,,,
24258,Achim Goettert,,,,,
24259,Hannes Hümmer,,,,,
24260,Robert Behrendt,,,,,
24261,Lars Fischer,,,,,
24262,Peter Streich,,,,,
24263,Kareyce Fotso,,,,,
24264,Céu,,,,,
24265,Pietro Somaini,,,,,
24266,Kaspar von Blarer,,,,,
24267,Philip Dreiding,,,,,
24268,voc) und Beni Stutz,,,,,
24269,DJs Led Farmers,,,,,
24270,support: Azerty,,,,,
24271,Gry Elisabeth Knudsen,,,,,
24272,Call Me Ramsey,,,,,
24273,Aziz,,,,,
24274,Fluff,,,,,
24275,Cecilia Gelland,,,,,
24276,Martin Gelland,,,,,
24277,Clipping,,,,,
24278,Open Mike Eagle,,,,,
24279,The Hidden Cameras,,,,,
24280,Trans Am,,,,,
24281,Majeure,,,,,
24282,Sharon Jones,,,,,
24283,Luca Sapio,,,,,
24284,Thrice,,,,,
24285,Sigma,,,,,
24286,Robin Schulz,,,,,
24287,Sport,,,,,
24288,Better Leave Town,,,,,
24289,Lust For Youth,,,,,
24290,The Pirouettes,,,,,
24291,Novella,,,,,
24292,Pfarrer Kurt Vogt,,,,,
24293,Marija Simasek,,,,,
24294,Kormac,,,,,
24295,Systema Solar,,,,,
24296,Elena Mpintsis,,,,,
24297,Freddy Bertschinger,,,,,
24298,Or Szalatnay,,,,,
24299,Pavel Kolesnikov,,,,,
24300,Markus Landolt,,,,,
24301,Claude Hutter,,,,,
24302,Horisont,,,,,
24303,support: Lilly Ahlberg,,,,,
24304,Supertramp,,,,,
24305,Assad Brothers,,,,,
24306,Alex Vargas,,,,,
24307,Cleo Cole,,,,,
24308,Gamma Ray,,,,,
24309,Alesandra Murer,,,,,
24310,Minua,,,,,
24311,Christoph Grab's Raw Vision,,,,,
24312,Paratte,,,,,
24313,Adhd,,,,,
24314,The Computers,,,,,
24315,The Cotton Mafia,,,,,
24316,Wu Wei,,,,,
24317,The Mistery Lights,,,,,
24318,Daniel Perret,,,,,
24319,Yaelle Dällenbach,,,,,
24320,Genava Jacuzzi,,,,,
24321,Seabuckthorn,,,,,
24322,The Abigails,,,,,
24323,Christin Maho,,,,,
24324,Christian Hadorn,,,,,
24325,Lorenz Petrocca,,,,,
24326,Axel Kühn,,,,,
24327,Texas Renegade & Southern Stars,,,,,
24328,Trude Meszar,,,,,
24329,Johann-Baptist Stocker,,,,,
24330,Enter the Primates,,,,,
24331,conductor: Deborah Marchetti,,,,,
24332,Lineupon Line Percussionensemble,,,,,
24333,Juan Granados,,,,,
24334,Anna Dzialak Savytska,,,,,
24335,Jakub Dzialak,,,,,
24336,Richard Secrist,,,,,
24337,Dave Meier,,,,,
24338,Butch Miles Jubilee All Stars,,,,,
24339,Antti Sarpilla,,,,,
24340,Bubliczki,,,,,
24341,Mateusz Czarnowski,,,,,
24342,Micha Czarnowski,,,,,
24343,Krzysztof Kowalczyk,,,,,
24344,Marek Kubiszyn,,,,,
24345,Ben Schadow Band,,,,,
24346,Eko Fresh & Motrip,,,,,
24347,Stigmata,,,,,
24348,Daniel Trüb Schallrauch,,,,,
24349,Frank Harrison,,,,,
24350,Pattrick Bettison,,,,,
24351,Tischbombe,,,,,
24352,35 Sängerinnen und Sänger,,,,,
24353,The Micronaut,,,,,
24354,Once On Earth,,,,,
24355,Alpes,,,,,
24356,Cristina Alís Raurich,,,,,
24357,Special Guest: Ninja Beats,,,,,
24358,The Travellin Brothers Big Band,,,,,
24359,Ina Forsman,,,,,
24360,Jon Caraega,,,,,
24361,Aitor Cañibano,,,,,
24362,Eneko Cañibano,,,,,
24363,Ander Unzaga,,,,,
24364,Isi Redondo,,,,,
24365,Robbie Hill,,,,,
24366,Iiro Kautto,,,,,
24367,Jarkko Rantanen,,,,,
24368,Samuli Rautiainen,,,,,
24369,Markus Holkko,,,,,
24370,King Kongs Deoroller,,,,,
24371,Böhsen Bengelz,,,,,
24372,Charlie Hofer,,,,,
24373,Herny,,,,,
24374,Max,,,,,
24375,Jérôme Regard,,,,,
24376,Minino Garay,,,,,
24377,Daria Lanz,,,,,
24378,Skinny Jim Tennessee,,,,,
24379,Marty O'Reilly & The Old Soul Orchestra,,,,,
24380,Viken Arman,,,,,
24381,Kerala Dust,,,,,
24382,Martin Werner,,,,,
24383,Wilkins Int,,,,,
24384,Masta Ace,,,,,
24385,Corpus Delicti,,,,,
24386,Supercolor Palunar,,,,,
24387,Jazz Cartier,,,,,
24388,Lara Schaffner,,,,,
24389,Demessieux,,,,,
24390,Yung Lean,,,,,
24391,Good Weather Forecast,,,,,
24392,Joe Louis Walker,,,,,
24393,Mojo New Line,,,,,
24394,Ein klassisches Openair Konzert mit div. Trios und Variationen über irländische Volkslieder. Abendkasse ab 17 Uhr,,,,,
24395,Rosetta,,,,,
24396,North,,,,,
24397,Airam Hernández,,,,,
24398,Vintage Trouble,,,,,
24399,Jamie Collum,,,,,
24400,Kaspar Singer,,,,,
24401,Martin Bernstiel,,,,,
24402,Beka Gochiashvili,,,,,
24403,Pooh,,,,,
24404,PNL,,,,,
24405,Vald,,,,,
24406,Georgio,,,,,
24407,Chico Freeman Quintet,,,,,
24408,Robini Märchy,,,,,
24409,Urs Wyrsch,,,,,
24410,Shona Vischer,,,,,
24411,Cristina Marton,,,,,
24412,Lyda Chen,,,,,
24413,Talya G.A Solan,,,,,
24414,Anna Caterina Antonacci,,,,,
24415,Paolo Fanale,,,,,
24416,Alex Esposito,,,,,
24417,The Interrupters,,,,,
24418,Nitro Injekzia,,,,,
24419,Martin Spangenberg,,,,,
24420,Rufus Wainwright,,,,,
24421,support: Lucy Wainwright Roche,,,,,
24422,Cults,,,,,
24423,Jessy Howe,,,,,
24424,rhodes) Jeremias Keller,,,,,
24425,Thomas Blanchat,,,,,
24426,Mamadou Diabate,,,,,
24427,Kandy Guira,,,,,
24428,Seydou Kanazoe Diabate,,,,,
24429,Dramane Dembele,,,,,
24430,Kurt Vile,,,,,
24431,The Black Heart Procession,,,,,
24432,Mateolika y los Eme de Mear,,,,,
24433,Johanna Tüscher,,,,,
24434,Christian Ostermeier,,,,,
24435,Thomas Ostermeier,,,,,
24436,Sergey Khachatryan,,,,,
24437,Karsten Leykam,,,,,
24438,conductor: Kantor Matthias Ank,,,,,
24439,Errol Dixon,,,,,
24440,Paul Ubana,,,,,
24441,Elizabeth Bailey,,,,,
24442,Bloodtruth,,,,,
24443,Indecent Excision,,,,,
24444,Mastication of Brutality Uncontrolled,,,,,
24445,To Feed of Flesh,,,,,
24446,Pippo non lo sa,,,,,
24447,Duilio Galfetti,,,,,
24448,Danilo Boggini,,,,,
24449,Pierluigi Ferrari,,,,,
24450,Marco Ricci,,,,,
24451,Franco Morone & Raffaela Luna,,,,,
24452,Lysandros Falireas,,,,,
24453,Rena Morfi,,,,,
24454,Periklis Aliopis,,,,,
24455,Blitzkrieg,,,,,
24456,New Swears,,,,,
24457,support: Dusty Mush,,,,,
24458,Das Bo & DJ Sepalot,,,,,
24459,Ras G,,,,,
24460,Zeroh,,,,,
24461,DJ Tomahawk,,,,,
24462,Stefan Hulliger,,,,,
24463,Aleksandr Gabrys,,,,,
24464,Generation N,,,,,
24465,Hudson Mohawke,,,,,
24466,Circa Waves,,,,,
24467,Austinn,,,,,
24468,Franziska Galati,,,,,
24469,Julia Muñoz-Toledo,,,,,
24470,Jelena Jovovic,,,,,
24471,Hollis Brown,,,,,
24472,Bruce Sudano,,,,,
24473,Sidney Fuchs,,,,,
24474,Conductor: Pekka Kuusisto,,,,,
24475,Alexander Mayer,,,,,
24476,Wang Xiao Ming,,,,,
24477,Petar Naydenov,,,,,
24478,Caspar Dechmann,,,,,
24479,Luc Seydoux,,,,,
24480,Thomas Jäggi,,,,,
24481,Bruno Reich,,,,,
24482,Walter Lämmler,,,,,
24483,Ruth Gierten,,,,,
24484,Liese Mészár,,,,,
24485,Trude Mészár,,,,,
24486,Martin Frey,,,,,
24487,Susanne Böke-Kern,,,,,
24488,Anoine Auberson,,,,,
24489,Jean-Jacques Goumaz,,,,,
24490,Réka Jaksics,,,,,
24491,Damian Meier,,,,,
24492,Sabine Lehmann,,,,,
24493,Niggi Wüthrich,,,,,
24494,Milla Viljamaa,,,,,
24495,conductor: Pekka Kuusisto,,,,,
24496,Moema Rodrigues,,,,,
24497,Janos Ecseghy,,,,,
24498,Beate Springorum,,,,,
24499,Florian Barak,,,,,
24500,Naijma Gürth,,,,,
24501,u. a,,,,,
24502,Moni und die Luftpost,,,,,
24503,Livio Bardelli,,,,,
24504,Patricia Tschudi,,,,,
24505,Cati Klemm,,,,,
24506,Barbara Gürth,,,,,
24507,Luciana y Amadeo,,,,,
24508,Luciana Miguel,,,,,
24509,Amadeo Zunino,,,,,
24510,Archgoat,,,,,
24511,Blackdeath,,,,,
24512,support: Black Spirituals,,,,,
24513,Rogier Smal Duo,,,,,
24514,Aaron Carter,,,,,
24515,Slimkid3 & Numark,,,,,
24516,Bernard Broudet,,,,,
24517,Restless,,,,,
24518,Black Dyke Band,,,,,
24519,Nicole Wehrli,,,,,
24520,Dani Schnyder,,,,,
24521,Live-Vertonung des Stummfilms von und mit Buster Keaton,,,,,
24522,Bernhard Hunziker,,,,,
24523,Soon-Kee Woo,,,,,
24524,René Bieri,,,,,
24525,Stefan Boog,,,,,
24526,Marcel Nellen,,,,,
24527,Ilsi Muna Ferrer,,,,,
24528,Marc Bantelli,,,,,
24529,Caspar Fries,,,,,
24530,Lucy Novotna,,,,,
24531,Cesar Correa,,,,,
24532,Juan Carlos Abreu,,,,,
24533,Sarignia Bonfà,,,,,
24534,Martin Akeret,,,,,
24535,Dionys Jäger,,,,,
24536,Fricot,,,,,
24537,Caarls,,,,,
24538,Caldwell,,,,,
24539,Van Vliet,,,,,
24540,Los Yukas,,,,,
24541,Virginia Yep,,,,,
24542,Grigory Novikov,,,,,
24543,El Ten Eleven,,,,,
24544,Renzo Arbore,,,,,
24545,Yacha Berdah,,,,,
24546,Andy Trinkler & Border Affair,,,,,
24547,Human Zoo,,,,,
24548,Midnite Sky,,,,,
24549,Daniel Durrer,,,,,
24550,Philip Peppe Jenzer,,,,,
24551,DJs Chronik,,,,,
24552,Nigga Fox,,,,,
24553,Redlight,,,,,
24554,Go Mad & Monster,,,,,
24555,Manuel Bärtsch,,,,,
24556,Thos Henley,,,,,
24557,Dead Can Dance,,,,,
24558,Mañaners,,,,,
24559,Alysma,,,,,
24560,Marina Bärtsch,,,,,
24561,Ken Schumann,,,,,
24562,Liisa Randalu,,,,,
24563,Mark Schumann,,,,,
24564,Juhej,,,,,
24565,Rolf Bochsler,,,,,
24566,Eugenija Kupryte,,,,,
24567,Bernhard Böttinger,,,,,
24568,Manuel Nägeli,,,,,
24569,Cindy Castillo,,,,,
24570,Tommy Castro And The Painkillers,,,,,
24571,Teki Latex & Orgasmic,,,,,
24572,Sergeij Kusnetsov,,,,,
24573,Igor Babuschkin,,,,,
24574,The War on Drugs,,,,,
24575,dEUS,,,,,
24576,Myriam Rusch,,,,,
24577,Laurence Cummings,,,,,
24578,Duo Praxedis,,,,,
24579,Clemens Flämig,,,,,
24580,Saxophon: Christine Rall,,,,,
24581,Kristina Rohn,,,,,
24582,Bertrand Bochud,,,,,
24583,Martin Hensel,,,,,
24584,Dieter Hubov,,,,,
24585,Luca Martin,,,,,
24586,Kitarodia,,,,,
24587,Tamara Obrovac Transhistria Ensemble,,,,,
24588,Tamara Obrovac,,,,,
24589,Uros Rakovec,,,,,
24590,Ziga Golob,,,,,
24591,Fausto Beccalossi,,,,,
24592,Krunoslav Levacic,,,,,
24593,Areni Agbabian,,,,,
24594,Za!,,,,,
24595,Schnaak & The Rundu Choir,,,,,
24596,Naam,,,,,
24597,V V Brown,,,,,
24598,Crime,,,,,
24599,Anna Rossinelli,,,,,
24600,Georg Dillier,,,,,
24601,Manuel Meisel,,,,,
24602,Nico Looser,,,,,
24603,Jelina Deuter,,,,,
24604,Cul Of Luna,,,,,
24605,Kylesa,,,,,
24606,Spirit Carvan,,,,,
24607,Vanessa Werner,,,,,
24608,Stina Stenerud & Her Soul Replacement,,,,,
24609,Italian New Orleans All Stars,,,,,
24610,Colla Voce,,,,,
24611,Marija  Wüthrich-Savicevic,,,,,
24612,Michael Erni,,,,,
24613,Jan Gazdzicki,,,,,
24614,Rodolphe Schacher,,,,,
24615,The Beach Boys,,,,,
24616,Mike Love,,,,,
24617,Bruce Johnston,,,,,
24618,Christian Love,,,,,
24619,Randell Kirsch,,,,,
24620,Tim Bonhomme,,,,,
24621,Simon Lamothe-Falardeau,,,,,
24622,Uros Perry Perich & The UJO Orchestra With the Divettes feat. Sheila Raye Charles,,,,,
24623,The Original Pinettes Brass Band,,,,,
24624,Karima,,,,,
24625,Mr. Boogie Mitch Wood,,,,,
24626,Julien Hofer,,,,,
24627,Bid Dig,,,,,
24628,Her & Kings County,,,,,
24629,Motek,,,,,
24630,Orquesta Libre,,,,,
24631,Luke Winslow King & Esther Rose,,,,,
24632,DJs Panza,,,,,
24633,conductor: Willi Zimmermann,,,,,
24634,Esther Pitschen,,,,,
24635,Janek Rosset,,,,,
24636,Tilmann Zahn,,,,,
24637,Alp Bora Quartett,,,,,
24638,Alp Bora,,,,,
24639,Julia Pichler,,,,,
24640,Raimund Seidl,,,,,
24641,Soner Tezcan,,,,,
24642,Liquid Land,,,,,
24643,Daniel Kahn & The Painted Bird meet the Brothers Nazaroff,,,,,
24644,Toni Vescoli feat. Amanda Shaw,,,,,
24645,The Sonic Down,,,,,
