,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
2939,17440.0, Pascia Swiss Fashion Club,"Via Industria 4; 6814, Lamone Ticino",174082.0,Daria & Mendo,2010-06-18,"['Daria', 'Mendo']","(46.0379687, 8.927203399999998)"
2940,17440.0, Pascia Swiss Fashion Club,"Via Industria 4; 6814, Lamone Ticino",157477.0,Dr. Lektroluv,2010-03-27,"['01:00 - 04:00 Dr. Lektroluv', '23.00 - 01:00 mastermark', '04:00 - 05:00 Marco Rossi']","(46.0379687, 8.927203399999998)"
2941,17440.0, Pascia Swiss Fashion Club,"Via Industria 4; 6814, Lamone Ticino",157484.0,One Year Pascia Swiss Fashion Club,2010-03-18,['Marco Rossi'],"(46.0379687, 8.927203399999998)"
2942,17440.0, Pascia Swiss Fashion Club,"Via Industria 4; 6814, Lamone Ticino",94178.0,Pascia Club Happy Birthday Tommi,2009-04-18,['Andrea Festa'],"(46.0379687, 8.927203399999998)"
2943,17440.0, Pascia Swiss Fashion Club,"Via Industria 4; 6814, Lamone Ticino",104380.0,Riccione Night,2008-09-27,['Danny Settimio'],"(46.0379687, 8.927203399999998)"
2946,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",888205.0,Red Bull Music Academy Night with Hudson Mohawke,2016-10-22,"['Hudson Mohawke (DJ set)', 'Lemonick']","(46.94950430000001, 7.442631899999999)"
2947,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",892873.0,Animal Trainer,2016-10-21,"['Felipe Puertes (Go Deeva)', 'Biru', ' mobilee records)', 'Animal Trainer (Hive Audio']","(46.94950430000001, 7.442631899999999)"
2948,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",868060.0,Beautiful Swimmers & Round Table Knights,2016-09-03,"[' ', 'Beautiful Swimmers (FUTURE TIMES', ' USA)', 'Round Table Knights']","(46.94950430000001, 7.442631899999999)"
2949,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",868117.0,Notte Audiotheque,2016-08-19,"[' Huazee', 'Robel', ' Boris Why']","(46.94950430000001, 7.442631899999999)"
2950,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",870407.0,"Tiefdruck mit Klangdruide, Phoibass & Ræve",2016-07-02,"['Klangdruide', ' Ræve', ' Phoibass']","(46.94950430000001, 7.442631899999999)"
2951,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",821384.0,Tiefdruck mit Matto,2016-04-15,"['Matto', ' Mobylette', ' Knäckebröd']","(46.94950430000001, 7.442631899999999)"
2952,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",803014.0,Instant Rave,2016-02-16,['Heiko (IR/OR)'],"(46.94950430000001, 7.442631899999999)"
2953,18380.0, Club Bonsoir,"Aarbergergasse 33/35; 3011, Bern",792799.0,RBMA Night Bern with Special Request & Lemonick,2016-02-12,"['Special Request', ' Lemonick']","(46.94950430000001, 7.442631899999999)"
